hg38.kgXref.geneSymbol	hg38.knownGene.chrom	hg38.knownGene.chrom.num	hg38.knownGene.strand	hg38.knownGene.dir	hg38.knownGene.txStart	hg38.knownGene.txEnd	hg38.knownGene.cdsStart	hg38.knownGene.cdsEnd	hg38.knownGene.exonCount	hg38.knownGene.exonStarts	hg38.knownGene.exonEnds	hg38.knownGene.proteinID	hg38.knownGene.alignID
TCF4	chr18	18	-	0	55222334	55400917	55222334	55222334	15	"55222334,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55400851,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55400917,"		uc285pbx.1
TCF4	chr18	18	-	0	55222334	55553421	55222334	55222334	18	"55222334,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55553209,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55553421,"		uc285pby.1
TCF4	chr18	18	-	0	55222334	55587349	55228224	55587146	19	"55222334,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257388,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587349,"	A0A1B0GVR6	uc285pbz.2
TCF4	chr18	18	-	0	55222334	55588153	55519016	55587116	21	"55222334,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55518981,55585279,55587044,55588037,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55519024,55585352,55587136,55588153,"	A0A1B0GUT3	uc285pca.1
TCF4	chr18	18	-	0	55222334	55588226	55228224	55587116	20	"55222334,55228220,55228846,55234416,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55588037,"	"55228030,55228361,55229076,55234459,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55588226,"	A0A1B0GVB8	uc285pcb.1
TCF4	chr18	18	-	0	55222334	55589846	55401765	55585352	20	"55222334,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55401688,55403453,55461018,55464075,55585279,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55401777,55403518,55461115,55464137,55585352,55589846,"	A0A1B0GTP2	uc285pcc.1
TCF4	chr18	18	-	0	55226643	55321986	55228224	55321738	13	"55226643,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55321669,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55321986,"	P15884	uc021ukh.2
TCF4	chr18	18	-	0	55226645	55588625	55228224	55587116	20	"55226645,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55588448,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55588625,"	P15884	uc060pif.1
TCF4	chr18	18	-	0	55226792	55589807	55228224	55587116	20	"55226792,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55589807,"	P15884	uc060pig.1
TCF4	chr18	18	-	0	55227678	55585908	55228224	55585352	19	"55227678,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55585810,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55585908,"	P15884	uc060pih.1
TCF4	chr18	18	-	0	55227682	55322222	55228224	55321738	13	"55227682,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55321669,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55322222,"	P15884	uc002lfw.5
TCF4	chr18	18	-	0	55227688	55510772	55228224	55510597	18	"55227688,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55510578,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55510772,"	P15884	uc002lfy.3
TCF4	chr18	18	-	0	55227689	55586105	55228224	55585352	19	"55227689,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55585810,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55586105,"	P15884	uc010xdx.2
TCF4	chr18	18	-	0	55227751	55589836	55228224	55585352	19	"55227751,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55589836,"	P15884	uc010xdy.2
TCF4	chr18	18	-	0	55227840	55402039	55227840	55227840	14	"55227840,55228220,55228846,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55401579,"	"55228030,55228361,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55402039,"		uc060pii.1
TCF4	chr18	18	-	0	55227845	55589806	55228224	55585352	19	"55227845,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55403518,55461115,55464137,55585352,55589806,"	H3BPJ7	uc060pij.1
TCF4	chr18	18	-	0	55227848	55228955	55228224	55228955	2	"55227848,55228846,"	"55228361,55228955,"	A0A0D9SGH7	uc060pik.1
TCF4	chr18	18	-	0	55227848	55401757	55228224	55350982	15	"55227848,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55401579,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55401757,"	P15884	uc010xdu.2
TCF4	chr18	18	-	0	55227854	55403995	55228224	55403714	16	"55227854,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55403620,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55403518,55403995,"	P15884	uc002lfx.3
TCF4	chr18	18	-	0	55227855	55423757	55228224	55350982	16	"55227855,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55423713,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55423757,"	A0A1B0GWD5	uc288pfe.1
TCF4	chr18	18	-	0	55227863	55422492	55228224	55350982	16	"55227863,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55422179,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55422492,"	P15884	uc010xdw.2
TCF4	chr18	18	-	0	55227877	55302626	55228224	55302484	13	"55227877,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55302415,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55302626,"	P15884	uc021ukg.2
TCF4	chr18	18	-	0	55227886	55510684	55350983	55510597	17	"55227886,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55461018,55464075,55510578,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55461115,55464137,55510684,"	A0A6Q8PGE3	uc288nvp.1
TCF4	chr18	18	-	0	55227910	55403714	55228224	55403714	16	"55227910,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55403620,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351000,55403518,55403714,"	P15884	uc021uki.2
TCF4	chr18	18	-	0	55227910	55587116	55228224	55587116	17	"55227910,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55403453,55461018,55464075,55585279,55587044,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55403518,55461115,55464137,55585352,55587116,"	P15884	uc060pil.1
TCF4	chr18	18	-	0	55227910	55588535	55228224	55588535	19	"55227910,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55588469,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257388,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55588535,"	P15884	uc021ukl.2
TCF4	chr18	18	-	0	55227910	55588617	55228224	55587116	18	"55227910,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55403453,55461018,55464075,55585279,55587044,55588469,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55403518,55461115,55464137,55585352,55587136,55588617,"	P15884	uc060pim.1
TCF4	chr18	18	-	0	55227910	55589777	55228224	55585352	17	"55227910,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55403453,55461018,55464075,55585279,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55403518,55461115,55464137,55585352,55589777,"	P15884	uc060pin.1
TCF4	chr18	18	-	0	55227935	55589839	55228224	55587116	20	"55227935,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55589296,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279674,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55589839,"	H3BTP3	uc010dpi.4
TCF4	chr18	18	-	0	55227935	55636027	55228224	55635897	21	"55227935,55228220,55228846,55232508,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55631297,55635702,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55631388,55636027,"	E9PH57	uc002lga.4
TCF4	chr18	18	-	0	55227983	55402240	55228224	55350982	15	"55227983,55228220,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55402054,"	"55228030,55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55402240,"	P15884	uc010xdv.2
TCF4	chr18	18	-	0	55228224	55422356	55228224	55279557	13	"55228224,55228846,55232520,55234547,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55403453,55422175,"	"55228361,55229076,55232671,55234683,55254700,55257391,55260027,55261533,55269963,55275752,55279656,55403518,55422356,"	P15884	uc060pio.1
TCF4	chr18	18	-	0	55228259	55257495	55228259	55228259	6	"55228259,55228846,55232520,55234547,55254496,55257314,"	"55228361,55229076,55232671,55234683,55254700,55257495,"		uc060pip.1
TCF4	chr18	18	-	0	55234605	55322345	55234605	55321738	9	"55234605,55254496,55257314,55259948,55261465,55269830,55275618,55279550,55321669,"	"55234683,55254700,55257388,55260027,55261533,55269963,55275752,55279656,55322345,"	A0A0D9SG78	uc060piq.2
TCF4	chr18	18	-	0	55254503	55321810	55254503	55254503	7	"55254503,55257314,55261465,55269830,55275618,55279550,55321669,"	"55254700,55257391,55261533,55269963,55275752,55279656,55321810,"		uc060pir.1
TCF4	chr18	18	-	0	55254608	55321835	55269895	55321738	7	"55254608,55257314,55259948,55261465,55269830,55279550,55321669,"	"55254700,55257391,55260027,55261533,55269963,55279656,55321835,"	A0A0D9SFZ1	uc060pis.1
TCF4	chr18	18	-	0	55257361	55422268	55257361	55350982	9	"55257361,55259948,55261465,55269830,55275618,55279550,55350358,55350873,55422191,"	"55257391,55260027,55261533,55269963,55275752,55279656,55350408,55351003,55422268,"	A0A0D9SEZ3	uc060pit.1
TCF4	chr18	18	-	0	55259620	55275671	55259781	55275671	4	"55259620,55261465,55269830,55275618,"	"55260027,55261533,55269963,55275671,"	K7ESI6	uc060piu.1
TCF4	chr18	18	-	0	55259953	55422241	55259953	55350982	9	"55259953,55261465,55269830,55275618,55279550,55350358,55350873,55403453,55422175,"	"55260027,55261533,55269963,55275752,55279656,55350408,55351003,55403518,55422241,"	A0A0D9SEK1	uc060piv.1
TCF4	chr18	18	-	0	55259994	55585856	55259994	55259994	9	"55259994,55261465,55350358,55350873,55403453,55461018,55464075,55585279,55585810,"	"55260027,55261533,55350408,55351003,55403518,55461115,55464137,55585352,55585856,"		uc060piw.1
TCF4	chr18	18	-	0	55260005	55404087	55260005	55350982	8	"55260005,55261465,55269830,55275618,55279550,55350358,55350873,55403453,"	"55260027,55261533,55269963,55275752,55279656,55350408,55351003,55404087,"	A0A0D9SFU5	uc060pix.1
TCF4	chr18	18	-	0	55261089	55269849	55261089	55261089	2	"55261089,55269830,"	"55261533,55269849,"		uc060piy.1
TCF4	chr18	18	-	0	55261527	55401525	55261527	55350982	7	"55261527,55269830,55275618,55279550,55350358,55350873,55401000,"	"55261533,55269963,55275752,55279656,55350408,55351003,55401525,"	H3BRF7	uc021ukm.2
TCF4	chr18	18	-	0	55264595	55464137	55264595	55264595	8	"55264595,55275618,55279550,55350358,55350873,55403453,55461018,55464075,"	"55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,"		uc002lgc.6
TCF4	chr18	18	-	0	55269850	55585862	55269850	55585756	10	"55269850,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55585723,"	"55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55585862,"	H3BT24	uc060pja.1
TCF4	chr18	18	-	0	55269857	55403764	55269857	55403714	7	"55269857,55275618,55279550,55350358,55350873,55403453,55403620,"	"55269963,55275752,55279656,55350408,55351003,55403518,55403764,"	A0A0D9SFX5	uc060pjb.1
TCF4	chr18	18	-	0	55269871	55401093	55269871	55350982	6	"55269871,55275618,55279550,55350358,55350873,55401000,"	"55269963,55275752,55279656,55350408,55351000,55401093,"	H3BNZ2	uc060pjc.1
TCF4	chr18	18	-	0	55269874	55401551	55269874	55350982	6	"55269874,55275618,55279550,55350358,55350873,55401499,"	"55269963,55275752,55279656,55350408,55351003,55401551,"	H3BPG3	uc060pjd.1
TCF4	chr18	18	-	0	55269897	55402206	55269897	55350982	6	"55269897,55275618,55279550,55350358,55350873,55402054,"	"55269963,55275752,55279656,55350408,55351000,55402206,"	A0A0D9SF97	uc060pje.1
TCF4	chr18	18	-	0	55269913	55585481	55269913	55585352	7	"55269913,55275618,55279550,55350358,55350873,55403453,55585279,"	"55269963,55275752,55279656,55350408,55351003,55403518,55585481,"	A0A0D9SF18	uc060pjf.1
TCF4	chr18	18	-	0	55269923	55664787	55269923	55664758	10	"55269923,55275618,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55664674,"	"55269963,55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55664787,"	H3BTZ0	uc060pjg.1
TCF4	chr18	18	-	0	55269957	55422297	55269957	55350982	7	"55269957,55275618,55279550,55350358,55350873,55403453,55422179,"	"55269963,55275752,55279656,55350408,55351000,55403518,55422297,"	A0A0D9SGE4	uc060pjh.1
TCF4	chr18	18	-	0	55269959	55422355	55269959	55350982	7	"55269959,55275618,55279550,55350358,55350873,55403453,55422191,"	"55269963,55275752,55279656,55350408,55351003,55403518,55422355,"	H3BTM9	uc060pji.1
TCF4	chr18	18	-	0	55275626	55546934	55275626	55275626	6	"55275626,55279550,55403453,55461018,55464075,55546860,"	"55275752,55279656,55403518,55461115,55464137,55546934,"		uc060pjj.1
TCF4	chr18	18	-	0	55275631	55422512	55275631	55350982	6	"55275631,55279550,55350358,55350873,55403453,55422153,"	"55275752,55279656,55350408,55351003,55403518,55422512,"	A0A0D9SGE7	uc060pjk.1
TCF4	chr18	18	-	0	55275659	55403660	55275659	55350982	5	"55275659,55279550,55350358,55350873,55403453,"	"55275752,55279656,55350408,55351000,55403660,"	G0LNT7	uc060pjl.1
TCF4	chr18	18	-	0	55275661	55401712	55275661	55350982	5	"55275661,55279550,55350358,55350873,55401688,"	"55275752,55279656,55350408,55351003,55401712,"	A0A1B0GXH5	uc060pjm.1
TCF4	chr18	18	-	0	55275696	55423621	55275696	55275696	6	"55275696,55279550,55350358,55350873,55403453,55423518,"	"55275752,55279656,55350408,55351003,55403518,55423621,"		uc060pjn.1
TCF4	chr18	18	-	0	55275706	55588213	55275706	55585352	9	"55275706,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55588037,"	"55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55588213,"	A0A075B723	uc060pjo.1
TCF4	chr18	18	-	0	55275723	55586242	55275723	55585352	9	"55275723,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55585972,"	"55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55586242,"	A0A0D9SG61	uc060pjp.1
TCF4	chr18	18	-	0	55275744	55588619	55275744	55587116	10	"55275744,55279550,55350358,55350873,55403453,55461018,55464075,55585279,55587044,55588469,"	"55275752,55279656,55350408,55351003,55403518,55461115,55464137,55585352,55587136,55588619,"	A0A0D9SGE5	uc060pjq.1
TCF4	chr18	18	-	0	55279565	55320881	55279565	55279565	2	"55279565,55320830,"	"55279656,55320881,"		uc285pcd.1
TCF4	chr18	18	-	0	55279593	55585852	55279593	55585352	8	"55279593,55350358,55350873,55403453,55461018,55464075,55585279,55585810,"	"55279656,55350408,55351000,55403518,55461115,55464137,55585352,55585852,"	A0A0D9SEX8	uc060pjr.1
TCF4	chr18	18	-	0	55332066	55403505	55332066	55332066	4	"55332066,55350358,55350873,55403453,"	"55332299,55350408,55351000,55403505,"		uc060pjs.1
TCF4	chr18	18	-	0	55350358	55402039	55350358	55401872	3	"55350358,55350873,55401857,"	"55350408,55351003,55402039,"	A0A0E3D6N2	uc060pjt.1
TCF4	chr18	18	-	0	55350359	55585773	55350359	55585352	6	"55350359,55350873,55403453,55461018,55464075,55585279,"	"55350408,55351003,55403518,55461115,55464137,55585773,"	H3BTC3	uc060pju.1
TCF4	chr18	18	-	0	55350375	55585968	55350375	55585914	7	"55350375,55350873,55403453,55461018,55464075,55585279,55585878,"	"55350408,55351003,55403518,55461115,55464137,55585352,55585968,"	H3BP59	uc060pjv.1
TCF4	chr18	18	-	0	55350394	55586104	55350394	55585352	7	"55350394,55350873,55403453,55461018,55464075,55585279,55585972,"	"55350408,55351000,55403518,55461115,55464137,55585352,55586104,"	H3BUQ3	uc060pjw.1
TCF4	chr18	18	-	0	55350895	55591279	55350895	55585352	6	"55350895,55403453,55461018,55464075,55585279,55591116,"	"55351003,55403518,55461115,55464137,55585352,55591279,"	H3BMC8	uc060pjx.1
TCF4	chr18	18	-	0	55350901	55588150	55350901	55587116	7	"55350901,55403453,55461018,55464075,55585279,55587044,55588037,"	"55351000,55403518,55461115,55464137,55585352,55587136,55588150,"	A0A0D9SG55	uc060pjy.1
TCF4	chr18	18	-	0	55350943	55546896	55350943	55350943	5	"55350943,55403453,55461018,55464075,55546821,"	"55351003,55403518,55461115,55464137,55546896,"		uc060pjz.1
TCF4	chr18	18	-	0	55350954	55591276	55350954	55587116	7	"55350954,55403453,55461018,55464075,55585279,55587044,55591116,"	"55351003,55403518,55461115,55464137,55585352,55587136,55591276,"	G0LNT4	uc060pka.1
TCF4	chr18	18	-	0	55350966	55585966	55350966	55461085	7	"55350966,55403453,55461018,55464075,55482149,55585279,55585810,"	"55351003,55403518,55461115,55464137,55482256,55585352,55585966,"	H3BNI2	uc060pkb.1
TCF4	chr18	18	-	0	55350993	55635892	55464118	55635892	7	"55350993,55403453,55461018,55464075,55585279,55631297,55635702,"	"55351000,55403518,55461115,55464137,55585352,55631388,55635892,"	H3BME8	uc060pkc.1
TCF4	chr18	18	-	0	55402450	55589746	55402450	55402450	6	"55402450,55461018,55464075,55585279,55587044,55589296,"	"55403518,55461115,55464137,55585352,55587136,55589746,"		uc288npm.1
TCF4	chr18	18	-	0	55403511	55404435	55403511	55403511	2	"55403511,55404342,"	"55403518,55404435,"		uc285pce.1
TCF4	chr18	18	-	0	55461033	55635972	55596107	55635897	6	"55461033,55464075,55585279,55596105,55631297,55635702,"	"55461115,55464137,55585352,55596226,55631388,55635972,"	A0A0D9SGJ4	uc060pke.1
TCF4	chr18	18	-	0	55461096	55635957	55587085	55635897	5	"55461096,55464075,55585279,55587044,55635702,"	"55461115,55464137,55585352,55587136,55635957,"	A0A0D9SG44	uc060pkf.1
TCF4	chr18	18	-	0	55461100	55469661	55461100	55461100	3	"55461100,55464075,55469577,"	"55461115,55464137,55469661,"		uc285pcf.1
TCF4	chr18	18	-	0	55464114	55635948	55464114	55635897	5	"55464114,55585279,55587044,55596105,55635702,"	"55464137,55585352,55587136,55596226,55635948,"	H3BT95	uc060pkg.1
TCF4	chr18	18	-	0	55495627	55588243	55495627	55495627	4	"55495627,55585279,55587044,55588037,"	"55496062,55585352,55587136,55588243,"		uc060pki.1
TCF4	chr18	18	-	0	55550260	55589746	55550260	55550260	4	"55550260,55585279,55587044,55589296,"	"55551760,55585352,55587136,55589746,"		uc285pcg.1
TCF4	chr18	18	-	0	55585291	55635721	55585291	55585291	3	"55585291,55596105,55635702,"	"55585352,55596226,55635721,"		uc060pkj.1
TCF4	chr18	18	-	0	55585316	55631362	55596107	55631362	4	"55585316,55587044,55596105,55631297,"	"55585352,55587136,55596226,55631362,"	H3BML7	uc060pkk.1
TCF7	chr5	5	+	1	134115562	134142304	134115937	134142304	6	"134115562,134115908,134138058,134138950,134140795,134142184,"	"134115630,134116033,134138164,134139038,134140888,134142304,"	E5RGQ1	uc063gzl.1
TCF7	chr5	5	+	1	134142184	134146707	134142184	134146521	6	"134142184,134142720,134142992,134143591,134146223,134146369,"	"134142304,134142883,134143100,134143640,134146244,134146707,"	H0YBC8	uc063gzy.1
TCF7	chr5	5	+	1	134115624	134148229	134115937	134146303	9	"134115624,134115908,134138058,134138950,134142184,134142720,134142992,134143591,134146223,"	"134115674,134116033,134138164,134139038,134142304,134142883,134143100,134143640,134148229,"	P36402	uc003kyw.4
TCF7	chr5	5	+	1	134114711	134148210	134114906	134146521	11	"134114711,134115320,134115908,134138058,134138950,134142184,134142720,134142992,134143591,134144796,134146223,"	"134115155,134115387,134116033,134138164,134139038,134142304,134142883,134143100,134143640,134144869,134148210,"	B7WNT5	uc063gzi.1
TCF7	chr5	5	+	1	134140534	134148236	134140534	134140534	6	"134140534,134142184,134142720,134143591,134144796,134146223,"	"134140888,134142304,134143477,134143640,134144869,134148236,"		uc063gzw.1
TCF7	chr5	5	+	1	134114680	134148210	134114906	134146303	10	"134114680,134115320,134115908,134138058,134138950,134142184,134142720,134142992,134143591,134146223,"	"134115155,134115387,134116033,134138164,134139038,134142304,134142883,134143100,134143640,134148210,"	P36402	uc003kyt.5
TCF7	chr5	5	+	1	134115200	134142262	134115937	134142262	5	"134115200,134115908,134138058,134138950,134142184,"	"134115387,134116033,134138164,134139038,134142262,"	E5RJ51	uc063gzj.1
TCF7	chr5	5	+	1	134115624	134146185	134115937	134145820	9	"134115624,134115908,134138058,134138950,134142184,134142720,134142992,134143591,134145740,"	"134115674,134116033,134138164,134139038,134142304,134142883,134143100,134143640,134146185,"	P36402	uc003kyu.3
TCF7	chr5	5	+	1	134123617	134142814	134123735	134142814	5	"134123617,134138058,134138950,134142184,134142720,"	"134123756,134138164,134139038,134142304,134142814,"	E5RHL1	uc063gzs.1
TCF7	chr5	5	+	1	134115910	134139858	134115910	134115910	3	"134115910,134138058,134138950,"	"134116033,134138164,134139858,"		uc063gzq.1
TCF7	chr5	5	+	1	134141463	134147027	134141463	134141463	5	"134141463,134142720,134142992,134143591,134146223,"	"134142304,134142883,134143100,134143640,134147027,"		uc063gzx.1
TCF7	chr5	5	+	1	134115640	134142747	134115937	134138998	6	"134115640,134115908,134138058,134138950,134142184,134142720,"	"134115674,134116086,134138164,134139038,134142304,134142747,"	E5RGJ5	uc063gzo.1
TCF7	chr5	5	+	1	134115955	134142813	134115955	134138196	6	"134115955,134138058,134138950,134140795,134142184,134142720,"	"134116033,134138237,134139038,134140888,134142304,134142813,"	H0YBM1	uc063gzr.1
TCF7	chr5	5	+	1	134142791	134151865	134142791	134151723	4	"134142791,134142992,134143591,134151655,"	"134142883,134143100,134143640,134151865,"	H0YBP2	uc063haa.1
TCF7	chr5	5	+	1	134115609	134146573	134115937	134146303	8	"134115609,134138058,134138950,134142184,134142720,134142992,134143591,134146223,"	"134116033,134138164,134139038,134142304,134142883,134143100,134143640,134146573,"	P36402	uc003kyy.4
TCF7	chr5	5	+	1	134115562	134142752	134115937	134142752	6	"134115562,134115908,134138058,134138950,134142184,134142720,"	"134115630,134116033,134138164,134139038,134142304,134142752,"	E5RG75	uc063gzm.1
TCF7	chr5	5	+	1	134137864	134139252	134137864	134137864	2	"134137864,134138950,"	"134138164,134139252,"		uc063gzt.1
TCF7	chr5	5	+	1	134115606	134148143	134115937	134146303	10	"134115606,134115908,134138058,134138950,134140795,134142184,134142720,134142992,134143591,134146223,"	"134115674,134116033,134138164,134139038,134140888,134142304,134142883,134143100,134143640,134148143,"	E5RG34	uc063gzn.2
TCF7	chr5	5	+	1	134115606	134148229	134115937	134146204	10	"134115606,134115908,134138058,134138950,134142184,134142720,134142992,134143591,134144796,134146200,"	"134115674,134116033,134138164,134139038,134142304,134142883,134143100,134143640,134144869,134148229,"	P36402	uc003kyv.3
TCF7	chr5	5	+	1	134138600	134143040	134138600	134138600	4	"134138600,134142184,134142720,134142992,"	"134139038,134142304,134142883,134143040,"		uc063gzv.1
TCF7	chr5	5	+	1	134115351	134147983	134115351	134115351	8	"134115351,134115908,134138058,134138950,134140795,134142184,134142720,134143591,"	"134115387,134116033,134138164,134139038,134140888,134142304,134143100,134147983,"		uc063gzk.1
TCF7	chr5	5	+	1	134138103	134141350	134138103	134138103	4	"134138103,134138950,134140795,134141020,"	"134138164,134139038,134140888,134141350,"		uc063gzu.1
TCF7	chr5	5	+	1	134115658	134142265	134115937	134138998	5	"134115658,134138058,134138950,134140795,134142184,"	"134116086,134138164,134139038,134140888,134142265,"	E5RGJ5	uc063gzp.1
